sample_id,wav_path,dataset,original_split,speaker_id,emotion_raw,emotion,text,sampling_rate,duration_sec,processed_wav_path,processed_sampling_rate,processed_duration_sec,duration_bucket,is_valid_length,split
crema_d_train_00004477_d2ec1f1b5297,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004477_d2ec1f1b5297.wav,crema_d,train,1055,neutral,neutral,That is exactly what happened.,16000,2.2689375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004477_d2ec1f1b5297.wav,16000,2.2689375,medium,True,train
crema_d_train_00004478_b9a0f381f5e4,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004478_b9a0f381f5e4.wav,crema_d,train,1055,sad,sad,That is exactly what happened.,16000,2.7026875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004478_b9a0f381f5e4.wav,16000,2.7026875,medium,True,train
crema_d_train_00004479_c2c9585db20c,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004479_c2c9585db20c.wav,crema_d,train,1055,anger,angry,The surface is slick.,16000,2.2021875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004479_c2c9585db20c.wav,16000,2.2021875,medium,True,train
crema_d_train_00004482_0b5d5865f009,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004482_0b5d5865f009.wav,crema_d,train,1055,happy,happy,The surface is slick.,16000,2.2021875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004482_0b5d5865f009.wav,16000,2.2021875,medium,True,train
crema_d_train_00004483_4d5c11b47ad0,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004483_4d5c11b47ad0.wav,crema_d,train,1055,neutral,neutral,The surface is slick.,16000,1.8685625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004483_4d5c11b47ad0.wav,16000,1.8685625,short,True,train
crema_d_train_00004484_c784a9dfda47,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004484_c784a9dfda47.wav,crema_d,train,1055,sad,sad,The surface is slick.,16000,2.43575,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004484_c784a9dfda47.wav,16000,2.43575,medium,True,train
crema_d_train_00004485_14a95c7d2e3f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004485_14a95c7d2e3f.wav,crema_d,train,1055,anger,angry,We'll stop in a couple of minutes.,16000,2.3690625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004485_14a95c7d2e3f.wav,16000,2.3690625,medium,True,train
crema_d_train_00004488_ddb7508bdaca,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004488_ddb7508bdaca.wav,crema_d,train,1055,happy,happy,We'll stop in a couple of minutes.,16000,2.3023125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004488_ddb7508bdaca.wav,16000,2.3023125,medium,True,train
crema_d_train_00004489_5152b46c3911,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004489_5152b46c3911.wav,crema_d,train,1055,neutral,neutral,We'll stop in a couple of minutes.,16000,2.7026875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004489_5152b46c3911.wav,16000,2.7026875,medium,True,train
crema_d_train_00004490_f09db4ce2283,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004490_f09db4ce2283.wav,crema_d,train,1055,sad,sad,We'll stop in a couple of minutes.,16000,2.6359375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004490_f09db4ce2283.wav,16000,2.6359375,medium,True,train
crema_d_train_00004573_61dfe1a1e9d0,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004573_61dfe1a1e9d0.wav,crema_d,train,1057,anger,angry,Don't forget a jacket.,16000,2.535875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004573_61dfe1a1e9d0.wav,16000,2.535875,medium,True,train
crema_d_train_00004576_02466f60bdb4,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004576_02466f60bdb4.wav,crema_d,train,1057,happy,happy,Don't forget a jacket.,16000,2.002,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004576_02466f60bdb4.wav,16000,2.002,medium,True,train
crema_d_train_00004577_b32ea931f4d6,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004577_b32ea931f4d6.wav,crema_d,train,1057,neutral,neutral,Don't forget a jacket.,16000,2.102125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004577_b32ea931f4d6.wav,16000,2.102125,medium,True,train
crema_d_train_00004578_a54f80de4cd1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004578_a54f80de4cd1.wav,crema_d,train,1057,sad,sad,Don't forget a jacket.,16000,2.1354375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004578_a54f80de4cd1.wav,16000,2.1354375,medium,True,train
crema_d_train_00004579_82fadae90704,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004579_82fadae90704.wav,crema_d,train,1057,anger,angry,It's eleven o'clock.,16000,2.2355625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004579_82fadae90704.wav,16000,2.2355625,medium,True,train
crema_d_train_00004580_2fdf82876e41,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004580_2fdf82876e41.wav,crema_d,train,1057,anger,angry,It's eleven o'clock.,16000,1.56825,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004580_2fdf82876e41.wav,16000,1.56825,short,True,train
crema_d_train_00004581_1353d9417502,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004581_1353d9417502.wav,crema_d,train,1057,anger,angry,It's eleven o'clock.,16000,2.2755625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004581_1353d9417502.wav,16000,2.2755625,medium,True,train
crema_d_train_00004588_326c9df2a913,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004588_326c9df2a913.wav,crema_d,train,1057,happy,happy,It's eleven o'clock.,16000,1.8685,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004588_326c9df2a913.wav,16000,1.8685,short,True,train
crema_d_train_00004589_c4d3d0d58801,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004589_c4d3d0d58801.wav,crema_d,train,1057,happy,happy,It's eleven o'clock.,16000,1.8018125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004589_c4d3d0d58801.wav,16000,1.8018125,short,True,train
crema_d_train_00004590_9db48d00437e,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004590_9db48d00437e.wav,crema_d,train,1057,happy,happy,It's eleven o'clock.,16000,2.2755625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004590_9db48d00437e.wav,16000,2.2755625,medium,True,train
crema_d_train_00004591_81378eac0245,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004591_81378eac0245.wav,crema_d,train,1057,neutral,neutral,It's eleven o'clock.,16000,1.8351875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004591_81378eac0245.wav,16000,1.8351875,short,True,train
crema_d_train_00004592_cd5b7a88c077,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004592_cd5b7a88c077.wav,crema_d,train,1057,sad,sad,It's eleven o'clock.,16000,3.2699375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004592_cd5b7a88c077.wav,16000,3.2699375,medium,True,train
crema_d_train_00004593_e9b72c44eef0,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004593_e9b72c44eef0.wav,crema_d,train,1057,sad,sad,It's eleven o'clock.,16000,2.035375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004593_e9b72c44eef0.wav,16000,2.035375,medium,True,train
crema_d_train_00004594_bd6b1a85918b,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004594_bd6b1a85918b.wav,crema_d,train,1057,sad,sad,It's eleven o'clock.,16000,2.2689375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004594_bd6b1a85918b.wav,16000,2.2689375,medium,True,train
crema_d_train_00004595_ce1ee0eb5b63,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004595_ce1ee0eb5b63.wav,crema_d,train,1057,anger,angry,I'm on my way to the meeting.,16000,2.3356875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004595_ce1ee0eb5b63.wav,16000,2.3356875,medium,True,train
crema_d_train_00004598_1cecd471e019,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004598_1cecd471e019.wav,crema_d,train,1057,happy,happy,I'm on my way to the meeting.,16000,1.7350625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004598_1cecd471e019.wav,16000,1.7350625,short,True,train
crema_d_train_00004599_ea3727c2dcc1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004599_ea3727c2dcc1.wav,crema_d,train,1057,neutral,neutral,I'm on my way to the meeting.,16000,1.8685625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004599_ea3727c2dcc1.wav,16000,1.8685625,short,True,train
crema_d_train_00004600_0530a66ecda1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004600_0530a66ecda1.wav,crema_d,train,1057,sad,sad,I'm on my way to the meeting.,16000,1.8018125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004600_0530a66ecda1.wav,16000,1.8018125,short,True,train
crema_d_train_00004601_5098300756c0,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004601_5098300756c0.wav,crema_d,train,1057,anger,angry,I think I have a doctor's appointment.,16000,2.56925,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004601_5098300756c0.wav,16000,2.56925,medium,True,train
crema_d_train_00004604_8210e2b95dea,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004604_8210e2b95dea.wav,crema_d,train,1057,happy,happy,I think I have a doctor's appointment.,16000,2.3023125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004604_8210e2b95dea.wav,16000,2.3023125,medium,True,train
crema_d_train_00004605_37feda44ec45,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004605_37feda44ec45.wav,crema_d,train,1057,neutral,neutral,I think I have a doctor's appointment.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004605_37feda44ec45.wav,16000,2.469125,medium,True,train
crema_d_train_00004606_428960a13e6d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004606_428960a13e6d.wav,crema_d,train,1057,sad,sad,I think I have a doctor's appointment.,16000,2.2021875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004606_428960a13e6d.wav,16000,2.2021875,medium,True,train
crema_d_train_00004607_ef4ddc35bd1b,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004607_ef4ddc35bd1b.wav,crema_d,train,1057,anger,angry,I think I've seen this before.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004607_ef4ddc35bd1b.wav,16000,2.469125,medium,True,train
crema_d_train_00004610_326db4e4526f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004610_326db4e4526f.wav,crema_d,train,1057,happy,happy,I think I've seen this before.,16000,1.8685625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004610_326db4e4526f.wav,16000,1.8685625,short,True,train
crema_d_train_00004611_5f3dd9f900b9,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004611_5f3dd9f900b9.wav,crema_d,train,1057,neutral,neutral,I think I've seen this before.,16000,2.035375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004611_5f3dd9f900b9.wav,16000,2.035375,medium,True,train
crema_d_train_00004612_de05c8bbe882,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004612_de05c8bbe882.wav,crema_d,train,1057,sad,sad,I think I've seen this before.,16000,2.402375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004612_de05c8bbe882.wav,16000,2.402375,medium,True,train
crema_d_train_00004613_e8cad5ccc354,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004613_e8cad5ccc354.wav,crema_d,train,1057,anger,angry,I would like a new alarm clock.,16000,3.2699375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004613_e8cad5ccc354.wav,16000,3.2699375,medium,True,train
crema_d_train_00004616_321d3391fd41,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004616_321d3391fd41.wav,crema_d,train,1057,happy,happy,I would like a new alarm clock.,16000,2.56925,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004616_321d3391fd41.wav,16000,2.56925,medium,True,train
crema_d_train_00004617_30f5aa11174d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004617_30f5aa11174d.wav,crema_d,train,1057,neutral,neutral,I would like a new alarm clock.,16000,3.06975,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004617_30f5aa11174d.wav,16000,3.06975,medium,True,train
crema_d_train_00004618_1a5e99c5b7a3,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004618_1a5e99c5b7a3.wav,crema_d,train,1057,sad,sad,I would like a new alarm clock.,16000,2.43575,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004618_1a5e99c5b7a3.wav,16000,2.43575,medium,True,train
crema_d_train_00004619_4fe3c53336a6,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004619_4fe3c53336a6.wav,crema_d,train,1057,anger,angry,I wonder what this is about.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004619_4fe3c53336a6.wav,16000,2.469125,medium,True,train
crema_d_train_00004622_11eeb8fb2e56,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004622_11eeb8fb2e56.wav,crema_d,train,1057,happy,happy,I wonder what this is about.,16000,2.43575,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004622_11eeb8fb2e56.wav,16000,2.43575,medium,True,train
crema_d_train_00004623_6e11f9664a4d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004623_6e11f9664a4d.wav,crema_d,train,1057,neutral,neutral,I wonder what this is about.,16000,2.2826875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004623_6e11f9664a4d.wav,16000,2.2826875,medium,True,train
crema_d_train_00004624_325f8c1982ca,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004624_325f8c1982ca.wav,crema_d,train,1057,sad,sad,I wonder what this is about.,16000,2.2021875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004624_325f8c1982ca.wav,16000,2.2021875,medium,True,train
crema_d_train_00004625_2400255ca56b,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004625_2400255ca56b.wav,crema_d,train,1057,anger,angry,Maybe tomorrow it will be cold.,16000,3.1698125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004625_2400255ca56b.wav,16000,3.1698125,medium,True,train
crema_d_train_00004628_f178314bc7fd,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004628_f178314bc7fd.wav,crema_d,train,1057,happy,happy,Maybe tomorrow it will be cold.,16000,2.8695625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004628_f178314bc7fd.wav,16000,2.8695625,medium,True,train
crema_d_train_00004629_186605d01921,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004629_186605d01921.wav,crema_d,train,1057,neutral,neutral,Maybe tomorrow it will be cold.,16000,3.103125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004629_186605d01921.wav,16000,3.103125,medium,True,train
crema_d_train_00004630_85b5f29721a8,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004630_85b5f29721a8.wav,crema_d,train,1057,sad,sad,Maybe tomorrow it will be cold.,16000,2.8695625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004630_85b5f29721a8.wav,16000,2.8695625,medium,True,train
crema_d_train_00004631_deee923de1e0,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004631_deee923de1e0.wav,crema_d,train,1057,anger,angry,The airplane is almost full.,16000,2.7026875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004631_deee923de1e0.wav,16000,2.7026875,medium,True,train
crema_d_train_00004634_865e2ebe7ecc,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004634_865e2ebe7ecc.wav,crema_d,train,1057,happy,happy,The airplane is almost full.,16000,2.3690625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004634_865e2ebe7ecc.wav,16000,2.3690625,medium,True,train
crema_d_train_00004635_a5797b438d7f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004635_a5797b438d7f.wav,crema_d,train,1057,neutral,neutral,The airplane is almost full.,16000,2.3356875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004635_a5797b438d7f.wav,16000,2.3356875,medium,True,train
crema_d_train_00004636_93d94ed7f079,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004636_93d94ed7f079.wav,crema_d,train,1057,sad,sad,The airplane is almost full.,16000,2.93625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004636_93d94ed7f079.wav,16000,2.93625,medium,True,train
crema_d_train_00004637_08d4c5554391,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004637_08d4c5554391.wav,crema_d,train,1057,anger,angry,That is exactly what happened.,16000,3.003,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004637_08d4c5554391.wav,16000,3.003,medium,True,train
crema_d_train_00004640_5d2c66fdf9f8,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004640_5d2c66fdf9f8.wav,crema_d,train,1057,happy,happy,That is exactly what happened.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004640_5d2c66fdf9f8.wav,16000,2.469125,medium,True,train
crema_d_train_00004641_29345531b679,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004641_29345531b679.wav,crema_d,train,1057,neutral,neutral,That is exactly what happened.,16000,2.5025,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004641_29345531b679.wav,16000,2.5025,medium,True,train
crema_d_train_00004642_6e7bf4729b3b,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004642_6e7bf4729b3b.wav,crema_d,train,1057,sad,sad,That is exactly what happened.,16000,3.37,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004642_6e7bf4729b3b.wav,16000,3.37,medium,True,train
crema_d_train_00004643_a192ef8f3620,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004643_a192ef8f3620.wav,crema_d,train,1057,anger,angry,The surface is slick.,16000,2.1354375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004643_a192ef8f3620.wav,16000,2.1354375,medium,True,train
crema_d_train_00004646_aaec306761ed,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004646_aaec306761ed.wav,crema_d,train,1057,happy,happy,The surface is slick.,16000,2.102125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004646_aaec306761ed.wav,16000,2.102125,medium,True,train
crema_d_train_00004647_57caf8b6bed1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004647_57caf8b6bed1.wav,crema_d,train,1057,neutral,neutral,The surface is slick.,16000,2.06875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004647_57caf8b6bed1.wav,16000,2.06875,medium,True,train
crema_d_train_00004648_9f6384f777a3,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004648_9f6384f777a3.wav,crema_d,train,1057,sad,sad,The surface is slick.,16000,2.43575,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004648_9f6384f777a3.wav,16000,2.43575,medium,True,train
crema_d_train_00004649_7266811b17c3,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004649_7266811b17c3.wav,crema_d,train,1057,anger,angry,We'll stop in a couple of minutes.,16000,2.902875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004649_7266811b17c3.wav,16000,2.902875,medium,True,train
crema_d_train_00004652_20af7311f287,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004652_20af7311f287.wav,crema_d,train,1057,happy,happy,We'll stop in a couple of minutes.,16000,2.2021875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004652_20af7311f287.wav,16000,2.2021875,medium,True,train
crema_d_train_00004653_52ef447358bf,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004653_52ef447358bf.wav,crema_d,train,1057,neutral,neutral,We'll stop in a couple of minutes.,16000,2.1354375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004653_52ef447358bf.wav,16000,2.1354375,medium,True,train
crema_d_train_00004654_752708f25d6f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004654_752708f25d6f.wav,crema_d,train,1057,sad,sad,We'll stop in a couple of minutes.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004654_752708f25d6f.wav,16000,2.469125,medium,True,train
crema_d_train_00004655_209b13eb2040,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004655_209b13eb2040.wav,crema_d,train,1058,anger,angry,Don't forget a jacket.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004655_209b13eb2040.wav,16000,2.469125,medium,True,train
crema_d_train_00004658_f385274893db,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004658_f385274893db.wav,crema_d,train,1058,happy,happy,Don't forget a jacket.,16000,2.369,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004658_f385274893db.wav,16000,2.369,medium,True,train
crema_d_train_00004659_0ae737549287,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004659_0ae737549287.wav,crema_d,train,1058,neutral,neutral,Don't forget a jacket.,16000,2.43575,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004659_0ae737549287.wav,16000,2.43575,medium,True,train
crema_d_train_00004660_ce3765eea71d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004660_ce3765eea71d.wav,crema_d,train,1058,sad,sad,Don't forget a jacket.,16000,2.8695,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004660_ce3765eea71d.wav,16000,2.8695,medium,True,train
crema_d_train_00004661_c35f29101056,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004661_c35f29101056.wav,crema_d,train,1058,anger,angry,It's eleven o'clock.,16000,2.2021875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004661_c35f29101056.wav,16000,2.2021875,medium,True,train
crema_d_train_00004662_ac68957fe6b2,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004662_ac68957fe6b2.wav,crema_d,train,1058,anger,angry,It's eleven o'clock.,16000,2.1688125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004662_ac68957fe6b2.wav,16000,2.1688125,medium,True,train
crema_d_train_00004663_473e427cf631,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004663_473e427cf631.wav,crema_d,train,1058,anger,angry,It's eleven o'clock.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004663_473e427cf631.wav,16000,2.469125,medium,True,train
crema_d_train_00004670_ce1ad35d81f2,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004670_ce1ad35d81f2.wav,crema_d,train,1058,happy,happy,It's eleven o'clock.,16000,2.002,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004670_ce1ad35d81f2.wav,16000,2.002,medium,True,train
crema_d_train_00004671_67c2f6fc9663,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004671_67c2f6fc9663.wav,crema_d,train,1058,happy,happy,It's eleven o'clock.,16000,2.002,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004671_67c2f6fc9663.wav,16000,2.002,medium,True,train
crema_d_train_00004672_403115568acb,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004672_403115568acb.wav,crema_d,train,1058,happy,happy,It's eleven o'clock.,16000,2.1688125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004672_403115568acb.wav,16000,2.1688125,medium,True,train
crema_d_train_00004673_41a951114106,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004673_41a951114106.wav,crema_d,train,1058,neutral,neutral,It's eleven o'clock.,16000,1.968625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004673_41a951114106.wav,16000,1.968625,short,True,train
crema_d_train_00004674_acc7f26a6176,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004674_acc7f26a6176.wav,crema_d,train,1058,sad,sad,It's eleven o'clock.,16000,2.8695,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004674_acc7f26a6176.wav,16000,2.8695,medium,True,train
crema_d_train_00004675_0fe05656834e,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004675_0fe05656834e.wav,crema_d,train,1058,sad,sad,It's eleven o'clock.,16000,2.06875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004675_0fe05656834e.wav,16000,2.06875,medium,True,train
crema_d_train_00004676_3a45dd4f4288,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00004676_3a45dd4f4288.wav,crema_d,train,1058,sad,sad,It's eleven o'clock.,16000,2.8028125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00004676_3a45dd4f4288.wav,16000,2.8028125,medium,True,train
